days_alive,work_days,spec_days,rest_days,final_cash,final_happiness,final_health,final_reward
552,299,1,252,-5015.198490642608,100.0,100.0,7.0
387,160,0,227,-5071.50888293284,100.0,100.0,7.0
425,186,1,238,-5054.148064108526,100.0,100.0,7.0
483,228,2,253,-5029.0363463327485,87.0,100.0,6.609999999999999
418,193,1,224,-5005.391603764189,100.0,100.0,7.0
575,314,2,259,-5071.313249498805,39.0,92.0,5.17
326,156,0,170,-366.2846630408867,-1.0,70.0,3.97
337,162,0,175,-652.4718715394017,0.0,72.0,4.0
343,163,0,180,-1077.6380456129384,0.0,74.0,4.0
339,155,0,184,-1577.9558146789354,0.0,78.0,4.0
283,121,0,162,-466.0847480454139,-2.0,71.0,3.94
320,151,0,169,-409.71379271762925,0.0,70.0,4.0
275,130,3,142,-1027.7161974921999,-2.0,72.5,3.94
359,171,2,186,-528.0520128032252,0.0,71.5,4.0
344,166,0,178,-808.9050071398153,-2.0,74.0,3.94
254,117,3,134,-642.5998170421284,0.0,71.5,4.0
393,201,6,186,-594.3814396001749,-2.0,71.5,3.94
285,138,3,144,205.9755766484426,0.0,73.0,5.599780239729622
344,185,6,153,-670.7858612773051,0.0,71.0,4.0
386,212,3,171,-443.84263479615504,-1.0,76.0,3.97
426,229,2,195,6.473586259587058,-2.0,72.0,4.543412491671203
451,259,1,191,509.1152907986905,-1.0,71.0,5.840391028168048
359,180,1,178,-79.96985570266764,-1.0,71.0,3.97
430,228,3,199,91.98673052755103,-2.0,70.0,5.299737040142107
352,185,1,166,-253.38527067081677,-1.0,74.0,3.97
306,143,0,163,-64.505837821958,0.0,73.0,4.0
426,231,1,194,-319.291398703595,0.0,74.0,4.0
453,258,2,193,-459.4628609697508,0.0,71.0,4.0
329,173,4,152,-520.0171990421794,-2.0,68.0,3.94
335,159,2,174,-1061.4008008023268,0.0,75.5,4.0
289,124,0,165,-642.5006502802828,-2.0,73.0,3.94
277,110,1,166,-585.0457380793224,-1.0,75.0,3.97
283,122,0,161,-355.8783742368681,-2.0,70.0,3.94
231,86,1,144,-528.5581815410684,-1.0,71.0,3.97
295,121,2,172,-434.0027310225873,0.0,72.5,4.0
324,147,2,175,-1411.3549822596149,0.0,76.5,4.0
220,80,1,139,-237.14172817860214,0.0,70.0,4.0
237,87,2,148,-395.27553202450514,0.0,69.0,4.0
261,109,2,150,-1328.3955565044507,0.0,75.5,4.0
269,111,2,156,-563.3225879253978,-2.0,73.0,3.94
264,106,0,158,-447.20213329903595,0.0,71.0,4.0
300,135,0,165,-410.0922100935367,-1.0,75.0,3.97
309,143,2,164,-538.3244063701588,-2.0,74.0,3.94
335,158,1,176,-390.10155900319074,0.0,75.0,4.0
289,132,2,155,-11.610194714554645,0.0,73.0,4.0
265,128,2,135,316.06938430258526,-1.0,70.0,5.697736188355941
300,139,1,160,-736.0238517326892,-2.0,72.0,3.94
250,107,3,140,-1373.0278240154837,-2.0,71.5,3.94
305,126,1,178,-1275.4059339802445,-1.0,78.0,3.97
302,126,1,175,-2316.2840249426254,-2.0,76.0,3.94
357,160,0,197,-2632.900433427241,-1.0,81.0,3.97
314,127,1,186,-1924.2398706816607,0.0,76.0,4.0
374,148,3,223,-5017.900902192543,100.0,100.0,7.0
450,213,0,237,-5000.965278476445,36.0,95.0,5.08
467,229,1,237,-4200.933759550871,-1.0,79.0,3.97
403,169,1,233,-5001.456287944664,96.0,100.0,6.88
436,214,0,222,-3641.68899307345,-2.0,89.0,3.94
452,214,0,238,-5026.073233379034,56.0,98.0,5.68
404,178,4,222,-5036.1938899796805,75.0,96.5,6.25
384,159,0,225,-5000.815864566041,70.0,94.0,6.1
381,156,0,225,-5051.69419999193,98.0,100.0,6.9399999999999995
277,72,0,205,-5038.3779197173635,100.0,100.0,7.0
303,93,0,210,-5038.505530778239,100.0,100.0,7.0
377,154,2,221,-5088.194122965039,62.0,96.5,5.859999999999999
358,138,0,220,-5022.618946053785,92.0,99.0,6.76
284,73,1,210,-5055.312488394885,97.0,100.0,6.91
278,73,0,205,-5079.982304830534,97.0,100.0,6.91
310,99,0,211,-5046.862205314999,99.0,100.0,6.97
399,171,0,228,-5074.2131779261435,49.0,100.0,5.47
207,64,1,142,417.2718876063569,0.0,70.0,5.810839500968093
218,77,0,141,335.31143197786145,0.0,72.0,5.745411283468256
188,60,1,127,321.69478066696325,0.0,71.0,5.7330120774937186
202,65,0,137,408.65332615217136,0.0,71.0,5.804593376815723
332,117,0,215,-5013.801357177034,96.0,99.0,6.88
416,185,0,231,-5002.608716686238,71.0,94.0,6.13
207,69,0,138,409.46085049160916,-1.0,71.0,5.775184166213158
204,63,1,140,553.9190192265805,0.0,71.0,5.895646657539066
306,124,4,178,-5048.501635656737,96.0,100.0,6.88
206,67,0,139,286.91704064059365,-2.0,71.0,5.638801715592804
221,77,0,144,86.3537348921852,0.0,74.0,5.3409897380341445
231,81,1,149,192.68262728167736,0.0,74.0,5.579866263280667
208,69,0,139,331.6324796914483,-2.0,71.0,5.682111464771184
210,69,1,140,679.819751047557,-1.0,70.0,5.926989276509591
205,69,0,136,571.8906443716945,-2.0,70.0,5.845208455294653
206,70,0,136,594.9614255226486,0.0,70.0,5.9170527828080015
455,211,1,243,-5019.87218640064,72.0,100.0,6.16
220,77,0,143,173.51025258219772,-1.0,72.0,5.518595048190772
209,70,0,139,354.90699721702003,-1.0,71.0,5.732400835884855
218,79,0,139,534.9766622509778,-1.0,71.0,5.855227185863905
218,78,0,140,434.8620123825205,-2.0,72.0,5.763197712368735
415,184,0,231,-5028.227587883509,84.0,99.0,6.52
327,113,0,214,-5017.007400767828,100.0,100.0,7.0
269,99,0,170,-1628.8610001293773,-1.0,74.0,3.97
371,149,0,222,-5019.750198019703,63.0,93.0,5.890000000000001
433,205,0,228,-4399.272413808726,-1.0,84.0,3.97
325,111,0,214,-5056.3930967494825,100.0,100.0,7.0
424,187,1,236,-5019.931954269415,81.0,98.0,6.43
284,85,1,198,-5045.217094627459,100.0,100.0,7.0
349,131,0,218,-5008.015132577831,84.0,100.0,6.52
316,113,3,200,-5044.565275425039,78.0,97.0,6.34
315,128,0,187,-2457.2767204493543,0.0,72.0,4.0
425,199,1,225,-5045.041626002721,18.0,83.5,4.54
385,171,0,214,-3905.5663502329576,-2.0,75.0,3.94
381,175,1,205,-3887.7626253856347,-1.0,79.0,3.97
318,105,0,213,-5022.183689177045,100.0,100.0,7.0
311,94,1,216,-5052.955696611248,100.0,100.0,7.0
275,70,0,205,-5075.207996551251,100.0,100.0,7.0
275,71,0,204,-5005.034930235121,96.0,100.0,6.88
337,120,0,217,-5042.673892057107,100.0,100.0,7.0
309,88,2,219,-5055.671574695298,100.0,100.0,7.0
213,75,0,138,534.5677799237727,-1.0,72.0,5.854998236509521
202,67,0,135,614.9723106906827,0.0,71.0,5.92696060370373
203,71,2,130,742.4004235611505,-2.0,70.0,5.923370448287529
267,109,2,156,620.3384973876409,-1.0,69.0,5.899562805336728
234,90,2,142,163.94080683194335,-1.0,72.0,5.50167599891878
355,130,1,224,-5044.0566032235965,99.0,100.0,6.97
246,97,1,148,594.4450666165401,-2.0,70.5,5.856792741113494
257,88,2,167,-1976.9225777713975,0.0,70.0,4.0
209,78,1,130,454.0591743046656,0.0,72.0,5.836128239173476
208,71,0,137,533.3505846253105,-1.0,70.0,5.854315644717149
216,76,0,140,394.67788454563913,0.0,71.0,5.794180137214613
358,163,1,194,-1841.0238465157224,0.0,72.0,4.0
198,69,3,126,228.94519321610366,0.0,72.0,5.631352297048831
414,187,0,227,-4727.221555872423,0.0,82.0,4.0
342,125,0,217,-5024.248885991167,94.0,99.0,6.82
307,97,0,210,-5018.55151435296,75.0,93.0,6.25
360,140,0,220,-5046.213542996732,72.0,94.0,6.16
420,198,3,219,-5013.195185103643,16.0,93.0,4.48
469,231,1,237,-4157.873405776548,0.0,78.0,4.0
376,154,2,220,-5036.267099192351,97.0,100.0,6.91
288,88,1,199,-5019.266854647222,100.0,100.0,7.0
345,122,1,222,-5043.919570497113,95.0,99.0,6.85
345,127,0,218,-5018.872491003329,96.0,100.0,6.88
302,92,0,210,-5056.960293153648,100.0,100.0,7.0
383,152,1,230,-5067.603099640171,100.0,100.0,7.0
347,136,1,210,-5064.094678540106,91.0,100.0,6.73
355,130,1,224,-5071.890598801529,95.0,100.0,6.85
405,176,0,229,-5040.244979587481,74.0,98.0,6.22
356,158,0,198,-2783.292738504687,0.0,81.0,4.0
496,253,0,243,-4676.888948092703,-1.0,85.0,3.97
213,77,0,136,735.326276107493,0.0,74.0,5.980501999127416
478,229,1,248,-5040.925797793776,100.0,100.0,7.0
309,112,2,195,-5035.195240417998,100.0,100.0,7.0
199,61,1,137,752.4115534363248,0.0,69.0,5.987383489060952
396,175,1,220,-5042.338594297454,100.0,100.0,7.0
494,243,1,250,-5037.030730549039,25.0,96.0,4.75
410,194,1,215,-2998.505151249481,-1.0,82.0,3.97
305,95,0,210,-5012.174987662395,100.0,100.0,7.0
290,82,0,208,-5037.5779248611125,100.0,100.0,7.0
256,55,0,201,-5026.545213047286,100.0,100.0,7.0
308,105,1,202,-5006.82866566352,98.0,100.0,6.9399999999999995
336,120,0,216,-5023.789265322768,98.0,100.0,6.9399999999999995
295,87,1,207,-5663.073623129419,95.0,99.5,6.85
215,74,0,141,266.92281187786585,-2.0,73.0,5.617209677093609
210,66,1,143,366.9287386853902,-1.0,70.0,5.742366782362206
262,60,0,202,-5039.668216871908,99.0,100.0,6.97
284,78,0,206,-5032.845908425159,100.0,100.0,7.0
245,46,0,199,-5053.680094842556,100.0,100.0,7.0
246,47,0,199,-5044.220727827939,100.0,100.0,7.0
239,41,0,198,-5058.559212707119,100.0,100.0,7.0
249,49,0,200,-5060.901432444776,100.0,100.0,7.0
276,71,0,205,-5045.704494545342,100.0,100.0,7.0
215,29,1,185,-5021.653436738873,100.0,100.0,7.0
213,73,0,140,328.5821436720766,0.0,74.0,5.739347686244669
345,122,1,222,-5024.012009408517,96.0,99.0,6.88
317,111,1,205,-5006.6656464695825,100.0,100.0,7.0
211,73,0,138,493.57325239961983,-1.0,73.0,5.831108582310474
308,97,0,211,-5042.565123354033,95.0,99.0,6.85
319,106,0,213,-5036.918573605846,97.0,100.0,6.91
299,89,0,210,-5063.743762758361,100.0,100.0,7.0
300,97,1,202,-5050.233591860217,100.0,100.0,7.0
300,90,0,210,-5054.361439717962,95.0,99.0,6.85
311,94,1,216,-5022.370268970767,100.0,100.0,7.0
266,63,0,203,-5033.950831703601,100.0,100.0,7.0
296,95,1,200,-5002.971686782648,100.0,100.0,7.0
312,95,1,216,-5025.951829207495,100.0,100.0,7.0
197,63,0,134,608.6327034080269,0.0,72.0,5.923856995076905
217,78,0,139,511.3635617669825,0.0,73.0,5.871710336388102
198,65,0,133,729.1690526643022,0.0,72.0,5.977982825897307
327,112,0,215,-5001.017154588007,100.0,100.0,7.0
189,58,0,131,749.4783407093529,-1.0,70.0,5.956213237252824
196,65,0,131,891.5691019014552,-1.0,71.0,6.008231180726888
213,75,0,138,533.3885585677876,-1.0,72.0,5.854336963638273
287,87,1,199,-5006.575519310901,100.0,100.0,7.0
277,72,0,205,-5035.648861721886,100.0,100.0,7.0
285,78,0,207,-5059.627707780363,100.0,100.0,7.0
292,91,1,200,-5041.687517140181,100.0,100.0,7.0
319,106,0,213,-5045.339281884487,100.0,100.0,7.0
272,63,1,208,-5027.887935814073,100.0,100.0,7.0
340,123,0,217,-5056.416401146409,79.0,96.0,6.37
401,173,0,228,-5036.354451246068,86.0,98.0,6.58
328,120,1,207,-5064.2444408393185,100.0,100.0,7.0
207,71,0,136,610.1652245649997,-1.0,73.0,5.894610201775681
287,87,1,199,-5006.509650387027,100.0,100.0,7.0
187,59,0,128,1011.1259270569951,-1.0,70.0,6.045942482787084
190,66,0,124,1474.5688978101946,0.0,73.0,6.189039666353191
196,69,0,127,1293.4883717752382,-1.0,72.0,6.119761244907654
309,97,0,212,-5058.370797736611,100.0,100.0,7.0
261,59,0,202,-5012.9313090606265,100.0,100.0,7.0
229,33,0,196,-5075.297360402575,100.0,100.0,7.0
226,38,1,187,-5028.111448176514,100.0,100.0,7.0
301,92,0,209,-5026.170989518105,96.0,99.0,6.88
311,100,0,211,-5047.831720404528,92.0,99.0,6.76
335,119,0,216,-5042.4798766123495,100.0,100.0,7.0
346,127,0,219,-5061.8825213196815,100.0,100.0,7.0
271,67,0,204,-5043.709927771001,100.0,100.0,7.0
254,60,1,193,-5067.421785599013,100.0,100.0,7.0
245,46,0,199,-5067.100521219028,100.0,100.0,7.0
264,56,1,207,-5076.676199266401,100.0,100.0,7.0
324,110,0,214,-5026.812001162485,100.0,100.0,7.0
361,140,0,221,-5078.112740560939,86.0,100.0,6.58
340,123,0,217,-5063.7479723632805,98.0,100.0,6.9399999999999995
217,76,0,141,307.90904220279793,-1.0,74.0,5.689914061528469
212,72,0,140,308.5284220546925,0.0,73.0,5.720514976021637
347,128,0,219,-5074.153993985463,100.0,100.0,7.0
372,155,0,217,-4508.568775691705,-2.0,74.0,3.94
346,128,0,218,-5017.054768860533,100.0,100.0,7.0
353,134,0,219,-5008.736960626923,95.0,100.0,6.85
311,100,0,211,-5022.343972032445,96.0,99.0,6.88
228,33,0,195,-5006.638511718407,94.0,99.0,6.82
261,59,0,202,-5041.270078799208,100.0,100.0,7.0
341,124,0,217,-5063.85051041398,81.0,98.0,6.43
379,166,0,213,-3903.3520713839075,0.0,70.0,4.0
285,113,0,172,-1507.683596692862,-2.0,76.0,3.94
340,147,0,193,-2584.3268609552606,-2.0,77.0,3.94
345,122,1,222,-5008.712057480371,96.0,99.0,6.88
349,144,2,203,-5038.284460661231,87.0,97.5,6.609999999999999
352,140,1,211,-5047.740110006606,100.0,100.0,7.0
277,72,0,205,-5041.8262392294155,99.0,100.0,6.97
380,150,1,229,-5045.59710050436,88.0,99.0,6.640000000000001
376,152,0,224,-5046.133261442227,92.0,99.0,6.76
447,228,0,219,-3082.8485287776807,0.0,78.0,4.0
349,130,0,219,-5030.022644155412,100.0,100.0,7.0
198,70,0,128,1234.182363911561,0.0,69.0,6.135692170374172
195,69,2,124,1177.2156609501371,0.0,73.5,6.121526926380168
212,79,0,133,1016.4458486801191,-2.0,71.0,6.017515208779035
308,97,0,211,-5039.6545627677015,92.0,98.0,6.76
258,52,1,205,-5009.894582119546,100.0,100.0,7.0
288,82,0,206,-5013.611821319587,82.0,99.0,6.46
320,114,1,205,-5066.690518793967,76.0,98.0,6.28
331,141,0,190,-2450.1048414483166,-1.0,77.0,3.97
415,195,0,220,-3893.5656040735807,0.0,78.0,4.0
277,72,0,205,-5057.781883489464,100.0,100.0,7.0
245,41,1,203,-5038.171997686092,99.0,100.0,6.97
265,63,0,202,-5004.3265374278135,100.0,100.0,7.0
278,68,1,209,-5080.8346761596995,100.0,100.0,7.0
315,102,0,213,-5053.207034745846,100.0,100.0,7.0
320,106,0,214,-5065.958152033861,100.0,100.0,7.0
297,88,0,209,-5046.937124308439,89.0,98.0,6.67
302,87,1,214,-5011.584604651431,100.0,100.0,7.0
317,104,0,213,-5049.559604626866,100.0,100.0,7.0
273,95,0,178,-2412.9073636168046,-2.0,73.0,3.94
268,96,0,172,-1872.3760281292857,0.0,72.0,4.0
256,89,0,167,-1599.4857778681403,-1.0,72.0,3.97
283,99,0,184,-2837.7144516730177,0.0,73.0,4.0
235,73,1,161,-2248.6829760179908,-1.0,71.0,3.97
300,91,0,209,-5069.231461411215,100.0,100.0,7.0
309,124,0,185,-2399.2234818221727,0.0,76.0,4.0
334,134,1,199,-2936.304879110949,-1.0,75.0,3.97
360,140,0,220,-5011.927711574736,99.0,100.0,6.97
342,140,0,202,-3523.3554062779485,-2.0,83.0,3.94
282,76,0,206,-5055.5759856264285,98.0,100.0,6.9399999999999995
249,49,0,200,-5063.360417699521,100.0,100.0,7.0
237,39,0,198,-5080.524801684606,100.0,100.0,7.0
251,51,0,200,-5010.431707511447,100.0,100.0,7.0
230,34,0,196,-5020.221188216279,100.0,100.0,7.0
264,68,1,195,-5050.772757702005,100.0,100.0,7.0
273,68,0,205,-5063.264918452634,100.0,100.0,7.0
280,74,0,206,-5031.656982011934,100.0,100.0,7.0
275,70,0,205,-5019.891607846992,100.0,100.0,7.0
208,71,0,137,531.6212247936679,-2.0,72.0,5.82334315716083
201,65,0,136,487.6665501901333,-2.0,72.0,5.797504106626798
191,58,0,133,586.1942215864342,-1.0,70.0,5.882606690988799
199,63,0,136,446.01138907804915,-2.0,71.0,5.770775221963239
216,72,1,143,492.10539609341254,-2.0,72.0,5.800216880911969
205,68,0,137,467.5916236601057,-1.0,73.0,5.814919495200623
271,67,0,204,-5004.852614383511,100.0,100.0,7.0
190,63,1,126,460.88246529291115,0.0,72.0,5.840593136376286
249,49,0,200,-5034.513035802916,100.0,100.0,7.0
198,8,0,190,-5058.335063155188,100.0,100.0,7.0
207,15,0,192,-5081.096139585154,100.0,100.0,7.0
228,32,0,196,-5055.470294699158,100.0,100.0,7.0
270,61,1,208,-5017.155788470553,100.0,100.0,7.0
245,46,0,199,-5019.895387786002,100.0,100.0,7.0
202,65,0,137,406.24304969110295,-2.0,71.0,5.742823054268067
206,82,1,123,1099.32927634229,-1.0,70.0,6.07100942683657
251,107,1,143,1209.7390903349299,-2.0,71.5,6.069695881172723
274,129,0,145,1090.4362846371746,0.0,76.0,6.098574940046868
255,118,1,136,793.2109743941776,-2.0,75.0,5.943204741032851
277,123,1,153,733.5745208826673,-1.0,75.5,5.949787434532738
203,75,1,127,641.1511072749715,-2.0,70.5,5.879447093674621
237,96,0,141,721.2255476361914,0.0,75.0,5.974701244886875
232,91,0,141,623.3923058025014,-2.0,71.0,5.871033659805914
206,75,1,130,398.839269167729,0.0,72.5,5.797318791781951
220,92,1,127,981.6091700941477,-1.0,73.0,6.037063435651087
265,120,1,144,1393.7626521060613,0.0,69.5,6.172143861376073
247,103,0,144,623.0486682663864,-2.0,76.0,5.870868507803409
215,82,0,133,1082.0617471591195,0.0,70.0,6.096264178088921
317,98,1,218,-5063.928088298797,100.0,100.0,7.0
311,98,0,213,-5080.418381712506,100.0,100.0,7.0
223,35,1,187,-5052.804686151665,100.0,100.0,7.0
280,74,0,206,-5011.260289014031,100.0,100.0,7.0
273,68,0,205,-5054.57317242382,100.0,100.0,7.0
260,58,0,202,-5018.900856599887,100.0,100.0,7.0
261,59,0,202,-5000.3904090858605,100.0,100.0,7.0
295,86,0,209,-5022.124796333067,100.0,100.0,7.0
212,26,1,185,-5080.708291169683,100.0,100.0,7.0
224,83,0,141,451.5155307716979,-2.0,72.0,5.774446625409516
279,75,2,202,-5044.370852029656,100.0,100.0,7.0
315,102,0,213,-5014.040468927031,100.0,100.0,7.0
336,113,1,222,-5077.129338494429,100.0,100.0,7.0
329,108,1,220,-5022.083448588876,100.0,100.0,7.0
280,74,0,206,-5021.971298211712,100.0,100.0,7.0
260,65,1,194,-5025.712960077818,100.0,100.0,7.0
206,22,1,183,-5008.883275211603,100.0,100.0,7.0
259,57,0,202,-5048.469744052049,100.0,100.0,7.0
233,43,1,189,-5070.283815225284,100.0,100.0,7.0
280,74,0,206,-5015.209645030285,100.0,100.0,7.0
297,87,0,210,-5079.720443183799,100.0,100.0,7.0
327,111,0,216,-5067.3515306134195,100.0,100.0,7.0
294,85,0,209,-5032.530458176784,100.0,100.0,7.0
249,98,1,150,459.8280387763272,-2.0,78.0,5.779907486670826
243,44,0,199,-5059.70142417347,100.0,100.0,7.0
239,41,0,198,-5043.525391598126,100.0,100.0,7.0
260,58,0,202,-5022.113389225354,100.0,100.0,7.0
264,68,1,195,-5043.327068348091,100.0,100.0,7.0
265,69,1,195,-5018.985103572409,100.0,100.0,7.0
329,113,0,216,-5038.793245085242,100.0,100.0,7.0
243,97,0,146,330.6519457749138,0.0,72.0,5.741225818872162
246,101,0,145,498.1196964206743,-2.0,79.0,5.803853781871963
336,116,3,217,-5007.72230554517,100.0,100.0,7.0
364,136,1,227,-5027.402132055592,100.0,100.0,7.0
220,82,0,138,672.5276428253081,0.0,73.0,5.953758711564944
308,91,1,216,-5051.7929376779375,100.0,100.0,7.0
300,90,0,210,-5010.3759901747635,100.0,100.0,7.0
312,94,1,217,-5070.792669477173,100.0,100.0,7.0
263,110,1,152,541.5953582346975,0.0,81.0,5.888909153654719
216,101,0,115,2922.2297582958668,-2.0,77.0,6.33413330968388
30,25,0,5,10130.26388793901,0.0,85.0,6.767014406885551
33,27,0,6,10093.044922528468,-1.0,85.0,6.735910275192763
22,20,0,2,10262.279305710861,0.0,84.0,6.770898306429006
28,24,0,4,10187.999655410094,-2.0,83.0,6.708719185646347
30,25,0,5,10130.073625763727,0.0,85.0,6.767008772920314
28,24,0,4,10188.05975549554,-2.0,83.0,6.708720955199107
36,29,0,7,10055.914768101133,-2.0,83.0,6.704804714057655
22,20,0,2,10262.13910656979,0.0,83.0,6.770894208320755
20,19,0,1,10320.399271524186,-2.0,83.0,6.712592385451082
62,45,0,17,9599.71972077754,0.0,85.0,6.7508780036680225
33,27,0,6,10093.255144615247,-1.0,83.0,6.735916523031941
41,32,0,9,9960.623371993877,-1.0,85.0,6.731948597936009
33,27,0,6,10093.024946618176,-1.0,85.0,6.735909681498258
32,27,1,4,10673.777845616025,-1.0,80.5,6.752691708149547
38,30,0,8,9997.461115704997,0.0,80.0,6.763055941511393
19,17,1,1,9499.157301785202,-1.0,84.5,6.71771909066026
33,27,0,6,10093.104869357683,-1.0,83.0,6.735912056836844
20,19,0,1,10320.299186488175,-2.0,83.0,6.712589476382691
38,29,1,8,9194.866620471688,-2.0,83.0,6.677952814509084
28,24,0,4,10188.209978661027,-2.0,83.0,6.708725378238965
54,40,0,14,9732.819735744457,0.0,79.0,6.755008501357036
17,17,0,0,10357.319770063596,-1.0,83.0,6.743663595491013
61,45,1,15,10182.209918315715,0.0,84.0,6.7685486669631585
33,27,0,6,10092.834259650544,-1.0,79.0,6.735904014122664
30,25,0,5,10130.03341945607,0.0,83.0,6.767007582334135
36,29,0,7,10056.225498023132,-2.0,85.0,6.7048139830570115
57,42,0,15,9695.241814372763,-1.0,85.0,6.723848094279779
22,20,0,2,10262.119067533473,0.0,82.0,6.770893622562665
20,19,0,1,10320.279157468567,-2.0,83.0,6.712588894216472
25,22,0,3,10225.200146083982,-1.0,84.0,6.739812504317019
30,25,0,5,10129.943325423781,0.0,83.0,6.767004914459226
65,47,0,18,9563.324592604084,-1.0,88.0,6.719738580100945
25,22,0,3,10225.230164085582,-1.0,84.0,6.739813384936127
84,59,0,25,9259.635785603878,-2.0,86.0,6.680058395390725
38,30,0,8,9997.972325246043,0.0,86.0,6.7630712797659545
70,50,0,20,9468.11757203584,0.0,88.0,6.746737300128177
41,32,0,9,9961.17466056018,-1.0,86.0,6.73196519984792
88,62,1,25,9746.741271191642,-1.0,85.0,6.72543726179811
30,25,0,5,10130.20379285395,0.0,85.0,6.7670126273860545
102,70,0,32,8936.424263129617,0.0,90.0,6.729400813873279
221,145,1,75,7509.111540814146,0.0,77.0,6.677201679086009
76,54,0,22,9390.899289451103,-2.0,71.0,6.68428084569887
48,37,1,10,10408.805797766105,-1.0,82.5,6.745151051824337
33,27,0,6,10092.673975403199,-1.0,79.0,6.735899250258431
30,25,0,5,10130.02341347801,0.0,83.0,6.767007286037127
25,22,0,3,10225.129983921988,-1.0,82.0,6.739810446004007
38,30,0,8,9997.872137998085,0.0,84.0,6.763068273824545
33,27,0,6,10092.6340616058,-1.0,81.0,6.7358980639547195
28,24,0,4,10188.039662358835,-2.0,80.0,6.70872036358937
46,35,0,11,9865.48423471214,0.0,81.0,6.759069658524395
22,20,0,2,10262.239217626908,0.0,82.0,6.770897134635048
22,20,0,2,10262.409435778478,0.0,84.0,6.77090211016187
25,22,0,3,10225.32033223206,-1.0,84.0,6.739816030126413
20,19,0,1,10320.299186488175,-2.0,83.0,6.712589476382691
20,19,0,1,10320.259124442955,-2.0,83.0,6.712588311932684
20,19,0,1,10320.239087410537,-2.0,81.0,6.712587729531306
32,27,1,4,10673.036499337302,-1.0,80.5,6.752670872905011
30,25,0,5,10129.85315526418,0.0,82.0,6.76700224430627
30,24,1,5,9327.59000841901,-2.0,82.0,6.682251747376409
30,25,0,5,10129.993393468098,0.0,83.0,6.767006397082876
28,24,0,4,10188.079812563801,-2.0,84.0,6.708721545745702
46,35,0,11,9865.363954372346,0.0,81.0,6.759066001261988
30,25,0,5,10130.053444496516,0.0,83.0,6.767008175314728
40,32,1,7,10541.299850549902,-1.0,81.5,6.748945300129657
41,32,0,9,9960.6533839207,-1.0,84.0,6.731949501761035
33,27,0,6,10092.724265850598,-1.0,83.0,6.735900744966569
35,29,1,5,10636.381187815465,-2.0,78.0,6.721638881090865
25,22,0,3,10225.130028985024,-1.0,82.0,6.739810447326006
41,32,0,9,9960.99415686664,-1.0,86.0,6.731959764127259
20,19,0,1,10320.359249518986,-2.0,83.0,6.712591222176169
30,25,0,5,10129.893178232021,0.0,81.0,6.767003429484503
52,39,0,13,9791.027113663247,-2.0,86.0,6.696797132112694
78,55,0,23,9335.12505511071,0.0,89.0,6.742493970643425
315,204,2,109,6447.513827427577,-1.0,73.0,6.601481490666412
337,215,0,122,4770.870451078734,-1.0,76.0,6.5111480905387005
412,178,0,234,-5011.708060584486,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5035.974226159293,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5035.017593907166,100.0,100.0,7.0
189,1,0,188,-5038.121556150281,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5036.846302564393,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5035.017593907166,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5038.728040217167,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
179,0,1,178,-5037.979645844778,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5038.425252932753,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
